,company,alt_company_name,company_location,review_year,country_bean_origin,intra_country_prod,specific_bean_origin_or_bar_name,percent_cocoa,num_ingredients,beans,sugar,sweetener_other,cocoa_butter,vanilla,lecithin,salt,characteristics,rating,continent
183,Atypic,,Australia,2019,Solomon Islands,0,Solomon Islands,0.7,4,1,1,0,1,0,1,0,"off aroma,vegetal,honey,sandy",3.0,Oceania
184,Auro,,Philippines,2018,Philippines,1,Davao,0.77,4,1,1,0,0,1,1,0,"sandy, vanilla",2.75,Asia
185,Auro,,Philippines,2018,Philippines,1,"Paquibao E., 2016",0.7,3,1,1,0,1,0,0,0,"waxy, dried fruit",3.0,Asia
186,Auro,,Philippines,2018,Philippines,1,South Cotabato,0.7,3,1,1,0,1,0,0,0,"sandy, roasty, nutty",3.0,Asia
187,Auro,,Philippines,2018,Philippines,1,"Saloy E., 2016",0.7,3,1,1,0,1,0,0,0,"long, bright fruit, sweet, sour",3.5,Asia
188,Avanaa,,Canada,2021,Colombia,0,Tumaco,0.7,2,1,1,0,0,0,0,0,"chemical, spice, earthy",2.5,North America
189,Avanaa,,Canada,2021,Dominican Republic,0,Zorzal,0.7,2,1,1,0,0,0,0,0,"intense, sour tart plum, rubber",3.0,North America
190,Bahen & Co.,,Australia,2012,Brazil,0,Bahia,0.7,2,1,1,0,0,0,0,0,"chalky, intense, chemical",2.5,Oceania
191,Bahen & Co.,,Australia,2012,Blend,0,Houseblend,0.7,2,1,1,0,0,0,0,0,"chalky, fragrant, then off",2.5,Oceania
192,Bahen & Co.,,Australia,2012,Madagascar,0,Sambirano,0.7,2,1,1,0,0,0,0,0,"unrefined, flat, grassy",3.0,Oceania
193,Bahen & Co.,,Australia,2015,Blend,0,Houseblend,0.8,2,1,1,0,0,0,0,0,"coarse, smokey, metallic",3.25,Oceania
194,Bahen & Co.,,Australia,2015,Papua New Guinea,0,Papua New Guinea,0.7,2,1,1,0,0,0,0,0,"smoke, ham, papaya",3.5,Oceania
195,Baiani,,Brazil,2018,Brazil,1,"Bahia, Vale Potumujo",0.7,2,1,1,0,0,0,0,0,"bland, sugary, large grits",3.0,South America
196,Bakau,,Peru,2015,Peru,1,"Bambamarca, 2015",0.7,3,1,1,0,1,0,0,0,"molasses, caramel, pungent",2.75,South America
197,Bakau,,Peru,2015,Peru,1,"Huallabamba, 2015",0.7,3,1,1,0,1,0,0,0,"black pepper, cardamom",3.5,South America
198,Bankston,,U.S.A.,2019,Belize,0,Belize,0.72,3,1,1,0,1,0,0,0,"gritty, fatty, sour, off",2.5,North America
199,Bankston,,U.S.A.,2019,Uganda,0,Uganda,0.82,3,1,1,0,1,0,0,0,"bitter, fatty, mild fruit",2.75,North America
200,Bankston,,U.S.A.,2019,Tanzania,0,Kokoa Kamili,0.72,3,1,1,0,1,0,0,0,"base cocoa, mild fruit, roasty",3.25,North America
201,Bar Au Chocolat,,U.S.A.,2012,Dominican Republic,0,Duarte Province,0.7,2,1,1,0,0,0,0,0,"complex,black pepper,coffee",3.25,North America
202,Bar Au Chocolat,,U.S.A.,2012,Mexico,0,Chiapas,0.7,2,1,1,0,0,0,0,0,"molasses,toffee,coffee grounds",3.5,North America
203,Bar Au Chocolat,,U.S.A.,2012,Madagascar,0,Sambirano,0.7,2,1,1,0,0,0,0,0,"raspberry, mild sour",3.75,North America
204,Bar Au Chocolat,,U.S.A.,2014,Peru,0,Maranon Canyon,0.7,2,1,1,0,0,0,0,0,"creamy, rounded, orange",4.0,North America
205,Bar Au Chocolat,,U.S.A.,2015,Brazil,0,Bahia,0.7,2,1,1,0,0,0,0,0,"intense, smokey, dried fruit",3.5,North America
206,Bar Au Chocolat,,U.S.A.,2017,Costa Rica,0,"Turrialba, Cartago P.",0.72,2,1,1,0,0,0,0,0,"slightly dry, cocoa, berry",3.5,North America
207,Bar Au Chocolat,,U.S.A.,2017,Trinidad,0,Montserrat Hills,0.8,2,1,1,0,0,0,0,0,"intense, tangy, alcohol",3.5,North America
208,Baravelli's,,U.K.,2012,Costa Rica,0,single estate,0.8,4,1,1,0,1,1,0,0,"gritty, floral, vanilla",2.75,Europe
209,Batch,,U.S.A.,2016,Ecuador,0,Ecuador,0.65,3,1,1,0,1,0,0,0,"sandy, floral, sweet",3.25,North America
210,Batch,,U.S.A.,2016,Dominican Republic,0,"Dominican Republic, Batch 3",0.65,3,1,1,0,1,0,0,0,"creamy, sweet, fudgey",3.5,North America
211,Batch,,U.S.A.,2016,Brazil,0,Brazil,0.7,3,1,1,0,1,0,0,0,"strawberry, candy flavor",3.75,North America
212,Bean,,U.K.,2019,Peru,0,Peru,0.7,4,1,1,0,1,1,0,0,"strong vanilla, off notes",2.25,Europe
213,Beau Cacao,,U.K.,2017,Malaysia,0,"Asajaya E, NW Borneo, b. #132/4500",0.73,3,1,1,0,1,0,0,0,"caramel, spice, earthy",3.0,Europe
214,Beau Cacao,,U.K.,2017,Malaysia,0,"Serian E., NW Borneo, b. #134/3800",0.72,3,1,1,0,1,0,0,0,"smokey, woody, tobacco",3.25,Europe
215,Beehive,,U.S.A.,2016,Brazil,0,"Brazil, Batch 20316",0.8,3,1,1,0,1,0,0,0,"intense, bitter, dry",2.75,North America
216,Beehive,,U.S.A.,2016,Dominican Republic,0,"Dominican Republic, Batch 31616",0.7,3,1,1,0,1,0,0,0,"sandy, sweet, molasses",2.75,North America
217,Beehive,,U.S.A.,2016,Ecuador,0,"Ecuador, Batch 31516",0.7,3,1,1,0,1,0,0,0,"intense, floral, black pepper",2.75,North America
218,Beehive,,U.S.A.,2016,Ecuador,0,Ecuador,0.9,3,1,1,0,1,0,0,0,"intense floral, bitter, earthy",2.75,North America
219,Belcolade,,Belgium,2010,Costa Rica,0,Costa Rica,0.64,4,1,1,0,1,0,1,0,"pastey, nutty",2.75,Europe
220,Belcolade,,Belgium,2010,Papua New Guinea,0,Papua New Guinea,0.64,4,1,1,0,1,0,1,0,"intense, smokey",2.75,Europe
221,Belcolade,,Belgium,2010,Peru,0,Peru,0.64,4,1,1,0,1,0,1,0,"sticky, moss, nuts",2.75,Europe
222,Belcolade,,Belgium,2010,Ecuador,0,Ecuador,0.71,4,1,1,0,1,0,1,0,"dry, cinamon, nutmeg",3.5,Europe
223,Bellflower,,U.S.A.,2016,Bolivia,0,"Alto Beni, Palos Blanco",0.7,3,1,1,0,1,0,0,0,"oily, complex, pungent",3.25,North America
224,Bellflower,,U.S.A.,2016,Tanzania,0,"Kokao Kamili, Kilombero Valley",0.7,3,1,1,0,1,0,0,0,"sticky, delicate, melon",3.5,North America
225,Bellflower,,U.S.A.,2016,Dominican Republic,0,"Oko Caribe, Duarte P.",0.7,2,1,1,0,0,0,0,0,"caramel, mild dried fruit",3.5,North America
226,Belvie,,Vietnam,2018,Vietnam,1,Lam Dong,0.75,3,1,1,0,1,0,0,0,"high acidity, nutty, roasty",3.25,Asia
227,Belvie,,Vietnam,2021,Vietnam,1,"Ben Tre, batch 70301",0.7,3,1,1,0,1,0,0,0,dominate cocoa notes,3.75,Asia
228,Belyzium,,Germany,2016,Belize,0,"Belize south, low fermentation",0.83,3,1,1,0,1,0,0,0,"unbalanced, tangy, pungent",2.75,Europe
229,Belyzium,,Germany,2016,Belize,0,Belize south,0.78,3,1,1,0,1,0,0,0,"sweet, nibby, green",3.0,Europe
230,Belyzium,,Germany,2016,Belize,0,Belize south,0.83,3,1,1,0,1,0,0,0,"balanced, complex, berry",3.5,Europe
231,Benns,,Singapore,2018,Vietnam,0,Vung Tau,0.72,4,1,1,0,1,0,1,0,"gummy, roasty, fatty",3.0,Asia
232,Benns,,Singapore,2018,India,0,"Anamalai, 2018 harvest",0.72,4,1,1,0,1,0,1,0,"gummy, fatty, sour",3.0,Asia
233,Benns,,Singapore,2018,Malaysia,0,"Sungai Ruan, Koh Farm",0.72,4,1,1,0,1,0,1,0,"off aroma, smokey, off note",3.0,Asia
234,Benoit Nihant,,Belgium,2011,Madagascar,0,"Somia Plantation, Sambirano, 70hr C",0.72,3,1,1,0,1,0,0,0,"intense,red berry,strawberry",3.75,Europe
235,Benoit Nihant,,Belgium,2011,Indonesia,0,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",0.72,3,1,1,0,1,0,0,0,"smokey, raspberries, cocoa",4.0,Europe
236,Benoit Nihant,,Belgium,2013,Cuba,0,Baracoa,0.74,3,1,1,0,1,0,0,0,"tobacco, dairy, sour",3.5,Europe
237,Benoit Nihant,,Belgium,2013,Venezuela,0,Cuyagua Village,0.74,3,1,1,0,1,0,0,0,"nutty, roasty, dairy",3.5,Europe
238,Benoit Nihant,,Belgium,2013,Venezuela,0,Chuao,0.74,3,1,1,0,1,0,0,0,"mocha, intense, sweet",3.5,Europe
239,Benoit Nihant,,Belgium,2013,Ecuador,0,Rio Peripa H.,0.73,3,1,1,0,1,0,0,0,cinamon and nutmeg,4.0,Europe
240,Bernachon,,France,2012,Blend,0,Nature,0.55,5,1,1,0,1,1,1,0,"sweet, vanilla, cocoa",2.75,Europe
241,Beschle (Felchlin),,Switzerland,2010,Venezuela,0,"Carenero S., Barlovento, Grand Cru",0.7,3,1,1,0,1,0,0,0,"creamy, macadamia, pepper",3.25,Europe
242,Beschle (Felchlin),,Switzerland,2010,Venezuela,0,"Porcelana, Premier Cru, Quizas No. 1",0.74,3,1,1,0,1,0,0,0,"nutty, light toffee, mild musty",3.25,Europe
243,Beschle (Felchlin),,Switzerland,2010,Indonesia,0,"Java, Grand Cru",0.64,3,1,1,0,1,0,0,0,"ham-like, smokey, banana",3.5,Europe
244,Beschle (Felchlin),,Switzerland,2010,Venezuela,0,"Ocumare, Premier Cru, Quizas No. 2",0.72,3,1,1,0,1,0,0,0,"dark cocoa, spicy pepper",3.5,Europe
245,Beschle (Felchlin),,Switzerland,2011,Madagascar,0,Madagascar,0.64,3,1,1,0,1,0,0,0,"chunky, nutty, banana",3.0,Europe
246,Beschle (Felchlin),,Switzerland,2011,Venezuela,0,Maracaibo,0.88,3,1,1,0,1,0,0,0,"bitter then nutty rustic, earthy",3.0,Europe
247,Beschle (Felchlin),,Switzerland,2011,Venezuela,0,"Indigena Amazonia, Grand Cru, Quizas",0.72,3,1,1,0,1,0,0,0,"creamy, banana, rich",3.5,Europe
248,Beschle (Felchlin),,Switzerland,2011,Ecuador,0,Ecuador,0.72,3,1,1,0,1,0,0,0,"creamy, nutty, cocoa",4.0,Europe
249,Bisou,,U.S.A.,2015,Nicaragua,0,"Nicaragua, American style",0.76,2,1,1,0,0,0,0,0,"bitter, molasses, flour",2.5,North America
250,Bisou,,U.S.A.,2015,Costa Rica,0,"San Andres, American style",0.76,2,1,1,0,0,0,0,0,"molasses, metallic, earthy",2.5,North America
251,Bisou,,U.S.A.,2015,Costa Rica,0,"San Andres, silk",0.78,4,1,1,0,1,1,0,0,"sour, tart, molasses",2.5,North America
252,Bisou,,U.S.A.,2015,Belize,0,Belize,0.86,4,1,1,0,1,1,0,0,"mild bitter, diluted, vanilla",3.25,North America
253,Bitacora,,Venezuela,2018,Venezuela,1,Merida,0.7,4,1,1,0,1,0,1,0,"gritty, spicy, earthy",3.0,South America
254,Bitacora,,Venezuela,2018,Venezuela,1,Carabobo,0.7,4,1,1,0,1,0,1,0,"fatty, bland, nutty",3.0,South America
255,Bitacora,,Venezuela,2018,Venezuela,1,Aragua,0.7,4,1,1,0,1,0,1,0,"smooth texture, earthy, nutty",3.5,South America
256,Bittersweet Origins,,U.S.A.,2008,Madagascar,0,Sambirano,0.71,2,1,1,0,0,0,0,0,"rich cocoa, red berry, sour",3.0,North America
257,Bittersweet Origins,,U.S.A.,2008,Ghana,0,Ankasa,0.7,2,1,1,0,0,0,0,0,"nutmeg, sour",3.0,North America
258,Bittersweet Origins,,U.S.A.,2008,Panama,0,Bocas del Toro,0.75,2,1,1,0,0,0,0,0,"intense, rum, tea",3.5,North America
259,Bittersweet Origins,,U.S.A.,2008,Dominican Republic,0,Puerto Plata,0.68,2,1,1,0,0,0,0,0,"nutty, astringent",3.75,North America
260,Bittersweet Origins,,U.S.A.,2009,Dominican Republic,0,Puerto Plata,0.75,2,1,1,0,0,0,0,0,"chalky, strong, harsh smoke",3.0,North America
261,Bittersweet Origins,,U.S.A.,2009,Madagascar,0,Sambirano,0.75,2,1,1,0,0,0,0,0,"rustic, red berry, woody",3.25,North America
262,Bittersweet Origins,,U.S.A.,2009,Dominican Republic,0,Puerto Plata,0.65,2,1,1,0,0,0,0,0,"intense marshmallow, cocoa",3.5,North America
263,Bittersweet Origins,,U.S.A.,2009,Madagascar,0,Sambirano,0.65,2,1,1,0,0,0,0,0,chocolate covered cherries,3.5,North America
264,Bittersweet Origins,,U.S.A.,2010,Indonesia,0,"Bali, Singaraja",0.65,2,1,1,0,0,0,0,0,"pastey, off spicey, nutty",2.75,North America
265,Bittersweet Origins,,U.S.A.,2010,Madagascar,0,"Sambirano, 2009",0.7,2,1,1,0,0,0,0,0,"red berry, strong wine, sour",3.0,North America
266,Bittersweet Origins,,U.S.A.,2010,Venezuela,0,"Ocumare, prototype",0.78,2,1,1,0,0,0,0,0,"nutty, mild bitter",3.0,North America
267,Bittersweet Origins,,U.S.A.,2010,Indonesia,0,"Bali, Singaraja",0.75,2,1,1,0,0,0,0,0,"dry, cardamom, medicinal",3.25,North America
268,Bittersweet Origins,,U.S.A.,2010,Blend,0,"2009 Hapa Nibby, Dominican Rep., Bali",0.7,2,1,1,0,0,0,0,0,"robust, cocoa, fruity",3.75,North America
269,Bittersweet Origins,,U.S.A.,2012,Ghana,0,Ghana,0.72,3,1,1,0,1,0,0,0,"roasted nuts, rich, roasty",3.5,North America
270,Bixby,,U.S.A.,2018,Haiti,0,Haiti,0.7,2,1,1,0,0,0,0,0,"floral, molasses, chemical",3.0,North America
271,Bixby,,U.S.A.,2018,Guatemala,0,Guatemala,0.7,2,1,1,0,0,0,0,0,"molasses, earthy, spicy",3.0,North America
272,Bixby,,U.S.A.,2018,Dominican Republic,0,Dominican Republic,0.7,2,1,1,0,0,0,0,0,"sweet, sour milk",3.25,North America
273,Bixby,,U.S.A.,2019,Belize,0,Belize,0.7,2,1,1,0,0,0,0,0,"off, rubbery, burnt molasses",2.75,North America
274,Black Mountain,,U.S.A.,2008,Dominican Republic,0,La Red,0.7,3,1,1,0,1,0,0,0,"unrefined, fruity",2.75,North America
275,Black Mountain,,U.S.A.,2008,Venezuela,0,Carenero Superior,0.7,3,1,1,0,1,0,0,0,"sweet grass, muted spice",2.75,North America
276,Black Mountain,,U.S.A.,2008,Nicaragua,0,Matiguas,0.7,3,1,1,0,1,0,0,0,"rich, leather, woodsy",3.0,North America
277,Black Mountain,,U.S.A.,2021,Dominican Republic,0,"""Cocoa Nibs"", Hispaniola w/ nibs",0.7,4,1,1,0,1,0,1,0,"bright fruit, crisp nibs, cocoa",3.75,North America
278,Black River (A. Morin),,U.K.,2014,Jamaica,0,Blue Mountain Region,0.7,4,1,1,0,1,0,1,0,"fatty, nutty",2.75,Europe
279,Black Sheep,,U.S.A.,2021,Colombia,0,"Sierra Nevada, batch 92",0.72,3,1,1,0,1,0,0,0,"burnt caramel, cocoa, floral",3.25,North America
280,Black Sheep,,U.S.A.,2021,Belize,0,"Maya Mountain, batch 98",0.72,3,1,1,0,1,0,0,0,honey with subtle tobacco,3.25,North America
281,Blanxart,,Spain,2009,Blend,0,Organic Dark,0.72,4,1,1,0,1,1,0,0,"oily, flat, woody, sour",2.75,Europe
282,Blanxart,,Spain,2013,Congo,0,"Congo, Grand Cru",0.82,4,1,1,0,1,1,0,0,"complex, fruity, mild bitter",3.5,Europe
283,Blue Bandana,,U.S.A.,2012,Guatemala,0,Guatemala,0.7,3,1,1,0,1,0,0,0,"chewy, complex,black pepper",3.5,North America
284,Blue Bandana,,U.S.A.,2012,Madagascar,0,Madagascar,0.7,3,1,1,0,1,0,0,0,"gritty, tart red berry,powerful",3.75,North America
285,Blue Bandana,,U.S.A.,2016,Guatemala,0,Lachua,0.75,2,1,1,0,0,0,0,0,"roasty, coffee, earthy",2.75,North America
286,Blue Bandana,,U.S.A.,2016,Dominican Republic,0,Zorzal Reserva,0.75,2,1,1,0,0,0,0,0,"astringent, sour, coffee",3.0,North America
287,Blue Bandana,,U.S.A.,2016,Madagascar,0,"Akesson's E., Sambirano V.",0.82,2,1,1,0,0,0,0,0,"sandy, tart, sour, sweet",3.5,North America
288,Blue Bandana,,U.S.A.,2016,Tanzania,0,Kokoa Kamili,0.75,2,1,1,0,0,0,0,0,"bready, melon",3.5,North America
289,Boho,,U.S.A.,2017,Belize,0,Maya Mtn,0.7,3,1,1,0,1,0,0,0,pungent off flavor,2.75,North America
290,Bonaterra,,Malaysia,2019,Malaysia,1,"Keningau, Borneo Island",0.68,2,1,1,0,0,0,0,0,"sweet, dirty, off notes",2.5,Asia
291,Bonaterra,,Malaysia,2019,Malaysia,1,"Kota Marudu, Borneo Island",0.72,2,1,1,0,0,0,0,0,"sweet, fruit, chemical off note",2.75,Asia
292,Bonaterra,,Malaysia,2019,Malaysia,1,"Tawau, Borneo Island",0.74,2,1,1,0,0,0,0,0,"grassy, savory, sour",3.25,Asia
293,Bonnat,,France,2006,Blend,0,One Hundred,1.0,0,0,0,0,0,0,0,0,"acidic, bitter, dry",1.5,Europe
294,Bonnat,,France,2006,Sri Lanka,0,Ceylan,0.75,3,1,1,0,1,0,0,0,"vegetal, dominant tobacco",3.0,Europe
295,Bonnat,,France,2006,Blend,0,"Carribean, Trinite",0.75,3,1,1,0,1,0,0,0,"spice, woodsy, long lasting",3.75,Europe
296,Bonnat,,France,2006,Venezuela,0,"Ocumare, Puerto Cabello",0.75,3,1,1,0,1,0,0,0,"sandy, creamy, berry",3.75,Europe
297,Bonnat,,France,2006,Madagascar,0,Madagascar,0.75,3,1,1,0,1,0,0,0,"mellow, tart, coffee",3.75,Europe
298,Bonnat,,France,2006,Venezuela,0,"Maracaibo, El Rosario",0.75,3,1,1,0,1,0,0,0,"creamy, fatty, floral",4.0,Europe
299,Bonnat,,France,2006,Venezuela,0,Chuao,0.75,3,1,1,0,1,0,0,0,"creamy, coconut, tang",4.0,Europe
300,Bonnat,,France,2007,Ecuador,0,Equateur,0.75,3,1,1,0,1,0,0,0,"dry, floral, bitter",2.5,Europe
301,Bonnat,,France,2008,Venezuela,0,"Porcelana, Venezuela",0.75,3,1,1,0,1,0,0,0,"creamy, strawberry, nutty",4.0,Europe
302,Bonnat,,France,2009,Peru,0,"Porcelana, Apotequil",0.75,3,1,1,0,1,0,0,0,"flat, bread, earthy",2.75,Europe
303,Bonnat,,France,2009,Ivory Coast,0,Ivory Coast,0.75,3,1,1,0,1,0,0,0,"oily, intense cocoa, sl. Burnt",3.0,Europe
304,Bonnat,,France,2009,Mexico,0,"Porcelana, Tabasco, Marfil de Blanco",0.75,3,1,1,0,1,0,0,0,"mild bitter, nut, possible mold",3.0,Europe
305,Bonnat,,France,2009,Mexico,0,"Xoconusco, cacao Real",0.75,3,1,1,0,1,0,0,0,"fatty, roasty, earthy",3.0,Europe
306,Bonnat,,France,2011,Jamaica,0,Jamaique,0.75,3,1,1,0,1,0,0,0,"oily, creamy, woody",3.25,Europe
307,Bonnat,,France,2011,Cuba,0,Cuba,0.75,3,1,1,0,1,0,0,0,"fatty, raisin, grape",3.5,Europe
308,Bonnat,,France,2011,Peru,0,"Cusco, Cacao Cusco",0.75,3,1,1,0,1,0,0,0,"roasty, woody, mint",3.5,Europe
309,Bonnat,,France,2011,Peru,0,Piura Blanco,0.75,3,1,1,0,1,0,0,0,"creamy, cocoa, smokey",3.5,Europe
310,Bonnat,,France,2011,Brazil,0,Juliana,0.75,3,1,1,0,1,0,0,0,"oily,fatty, rich, nutty",3.5,Europe
311,Bonnat,,France,2011,Brazil,0,Libanio,0.75,3,1,1,0,1,0,0,0,"chunky, very grassy, mild mint",3.75,Europe
312,Bonnat,,France,2011,Haiti,0,Haiti,0.75,3,1,1,0,1,0,0,0,"grassy, black pepper",4.0,Europe
313,Bonnat,,France,2011,Madagascar,0,"Madagascar, 100% criollo",0.75,3,1,1,0,1,0,0,0,"fatty, spicy, gentle roast",4.0,Europe
314,Bonnat,,France,2013,Gabon,0,Gabon,0.75,3,1,1,0,1,0,0,0,"fatty, roasty, black pepper",3.25,Europe
315,Bonnat,,France,2013,Brazil,0,Maragnam,0.75,3,1,1,0,1,0,0,0,"oily, roasted nuts, rich cocoa",3.5,Europe
316,Bonnat,,France,2014,Dominican Republic,0,"Los Colorados, Santo Domingo, Equateur",0.75,3,1,1,0,1,0,0,0,"roasty, tobacco, earthy",3.25,Europe
317,Bonnat,,France,2014,Blend,0,"Surfin, Venez,Africa,Brasil,Peru,Mex",0.65,3,1,1,0,1,0,0,0,"complex, brownie,mint, spice",3.75,Europe
318,Bonnat,,France,2014,Brazil,0,Kaori,0.75,3,1,1,0,1,0,0,0,"creamy, homey, nutty",4.0,Europe
319,Bonnat,,France,2016,Mexico,0,Selva Maya,0.75,3,1,1,0,1,0,0,0,"heavy roast, fatty, gateway",3.5,Europe
320,Bonnat,,France,2018,Peru,0,Madre de Dios,0.75,3,1,1,0,1,0,0,0,"oily, subtle, mild coffee",4.0,Europe
321,Bonnat,,France,2018,Blend,0,"El Rosario, Xoconuzco, Cusco, Sambirano",0.75,3,1,1,0,1,0,0,0,"creamy, rich, complex",4.0,Europe
322,Bonnat,,France,2021,Nicaragua,0,"El Castillero, Indio Maiz",0.75,3,1,1,0,1,0,0,0,"bold, woody, nut, roasty, creamy",3.75,Europe
323,Bouga Cacao (Tulicorp),,Ecuador,2009,Ecuador,1,"El Oro, Hacienda de Oro",1.0,0,0,0,0,0,0,0,0,"cardboard, very bitter, floral",1.5,South America
324,Bouga Cacao (Tulicorp),,Ecuador,2009,Ecuador,1,"El Oro, Hacienda de Oro",0.77,2,1,1,0,0,0,0,0,"sticky, lavendar, molasses",3.25,South America
325,Bowler Man,,U.S.A.,2014,Belize,0,Maya Mountain,0.7,0,0,0,0,0,0,0,0,"sandy, vanilla, candy-like",2.75,North America
326,Bowler Man,,U.S.A.,2014,Dominican Republic,0,Conacado,0.7,0,0,0,0,0,0,0,0,"gritty, sweet, mild coffee",2.75,North America
327,Brasstown,,U.S.A.,2018,Ecuador,0,Esmeraldas,0.75,3,1,1,0,1,0,0,0,"balanced, floral, honey",3.5,North America
328,Brasstown,,U.S.A.,2018,Peru,0,Ucayali,0.7,3,1,1,0,1,0,0,0,"sweet, rich mocha, acidic",3.75,North America
329,Brasstown,,U.S.A.,2018,Bolivia,0,"Wild Bolivia, Sucre",0.7,3,1,1,0,1,0,0,0,"nuts, fruit",4.0,North America
330,Brasstown,,U.S.A.,2021,Tanzania,0,Kokoa Kamili,0.62,3,1,1,0,1,0,0,0,"very sweet, melon, caramel",3.0,North America
331,Brasstown,It's Chocolate,U.S.A.,2013,Dominican Republic,0,Cooproagro,0.72,5,1,1,0,1,1,1,0,"oily, vanilla, caramel, dairy",3.0,North America
332,Brasstown,It's Chocolate,U.S.A.,2013,Ecuador,0,"Camino Verde, Guayas",0.7,5,1,1,0,1,1,1,0,"intense, alocohol, floral",3.25,North America
333,Brasstown,It's Chocolate,U.S.A.,2013,Ghana,0,"Ghana, batch 021813",0.75,5,1,1,0,1,1,1,0,"fatty, brownie, nutty",3.5,North America
334,Brasstown,It's Chocolate,U.S.A.,2013,Venezuela,0,"Chuao, Mantuano blend, batch 23613",0.85,5,1,1,0,1,1,1,0,"intense, cooked banana",3.5,North America
335,Brasstown,It's Chocolate,U.S.A.,2014,Belize,0,Maya Mountain,0.7,3,1,1,0,1,0,0,0,"intense, cocoa, complex",3.75,North America
336,Brasstown,It's Chocolate,U.S.A.,2014,Venezuela,0,Chuao,0.7,3,1,1,0,1,0,0,0,"intense, raisins, roasty",4.0,North America
337,Brasstown,It's Chocolate,U.S.A.,2015,Dominican Republic,0,"Conacado, batch 001515",0.68,3,1,1,0,1,0,0,0,"complex, brownie, lime, rich",3.75,North America
338,Brasstown,It's Chocolate,U.S.A.,2016,Venezuela,0,"Guasare, Zulia Prov.",0.7,3,1,1,0,1,0,0,0,"nutty, slight hammy, rich",3.5,North America
339,Brasstown,It's Chocolate,U.S.A.,2016,Nicaragua,0,"O'payo, Waslala",0.7,3,1,1,0,1,0,0,0,"simple, rich cocoa",3.75,North America
340,Brasstown,It's Chocolate,U.S.A.,2017,Dominican Republic,0,Elvesia P.,0.7,3,1,1,0,1,0,0,0,"earthy, cherries",3.25,North America
341,Brasstown,It's Chocolate,U.S.A.,2017,Ecuador,0,Manabi,0.75,3,1,1,0,1,0,0,0,"sandy, floral, honey",3.75,North America
342,Brazen,,U.S.A.,2015,Madagascar,0,Ambolikapiky P.,0.8,3,1,1,0,1,0,0,0,"bitter, tart, acidic",2.75,North America
343,Brazen,,U.S.A.,2015,Dominican Republic,0,Elvesia P.,0.6,3,1,1,0,1,0,0,0,"roasty, sweet, brownie",3.0,North America
344,Brazen,,U.S.A.,2015,Dominican Republic,0,Elvesia P.,0.8,3,1,1,0,1,0,0,0,"bitter, dark berry, fatty",3.25,North America
345,Brazen,,U.S.A.,2015,Belize,0,Maya Mountain,0.8,3,1,1,0,1,0,0,0,"mild smoke, raisins, coffee",3.25,North America
346,Brazen,,U.S.A.,2015,Madagascar,0,Ambolikapkly P.,0.6,3,1,1,0,1,0,0,0,"citrus, sweet, cocoa",3.25,North America
347,Brazen,,U.S.A.,2015,Guatemala,0,"Alta Verapaz, 2014, batch 69",0.7,2,1,1,0,0,0,0,0,"tart, tea, leather, sour",3.5,North America
348,Breeze Mill,,U.S.A.,2013,Jamaica,0,Jamaica,0.7,4,1,1,0,1,1,0,0,"chalky, sandy, tart, bland",3.0,North America
349,Bright,,Australia,2014,Trinidad,0,Gran Couva,0.68,3,1,1,0,1,0,0,0,"fatty, sweet, metallic",2.75,Oceania
350,Bright,,Australia,2014,Madagascar,0,Somia Plantation,0.72,3,1,1,0,1,0,0,0,"sweet, mild molasses, bland",3.0,Oceania
351,Bright,,Australia,2014,Dominican Republic,0,Marabel Farms,0.7,3,1,1,0,1,0,0,0,"spicy, black pepper, banana",3.5,Oceania
352,Bright,,Australia,2014,Ecuador,0,"Camino Verde, Balao, Guayas",0.72,3,1,1,0,1,0,0,0,"floral, banana",3.5,Oceania
353,Britarev,,Russia,2015,Ecuador,0,Ecuador,0.7,2,1,1,0,0,0,0,0,"powdery, floral, molasses",3.25,Asia
354,Bronx Grrl Chocolate,,U.S.A.,2013,Dominican Republic,0,Dominican Republic,0.68,3,1,1,0,1,0,0,0,"gritty, sweet, brownie",2.75,North America
355,Bullion,,U.K.,2018,Bolivia,0,"Alto Beni, No.2, Batch 17, 2016",0.7,3,1,1,0,1,0,0,0,"dirt, earthy, floral",2.5,Europe
356,Bullion,,U.K.,2018,Guatemala,0,"Lanquin, No.3, Batch 21, 2016",0.7,3,1,1,0,1,0,0,0,roasty and under refined,3.0,Europe
357,Burnt Fork Bend,,U.S.A.,2014,Ecuador,0,"Ecuador, Bob Bar",0.6,3,1,1,0,1,0,0,0,"sweet, sour dairy",2.5,North America
358,Burnt Fork Bend,,U.S.A.,2014,Trinidad,0,"Trinidad, batch 05050114",0.72,3,1,1,0,1,0,0,0,"high roast, coffee, spicy",3.25,North America
359,Burnt Fork Bend,,U.S.A.,2014,Belize,0,Belize,0.72,3,1,1,0,1,0,0,0,"roasty, fruit, mild metallic",3.25,North America
360,Burnt Fork Bend,,U.S.A.,2014,Blend,0,Blend,0.72,3,1,1,0,1,0,0,0,"coffee, high roast, spicy",3.25,North America
361,Burnt Fork Bend,,U.S.A.,2014,Ecuador,0,"Mindo, batch 01040914",0.72,3,1,1,0,1,0,0,0,"floral, mild citrus, orange",3.5,North America
